Link,Newspaper,Photo YN,Front page YN,Date,Title,Author,Notes,Word Count,Text
http://theprince.princeton.edu/princetonperiodicals/cgi-bin/princetonperiodicals?a=d&d=Princetonian19680501-01.2.8&srpos=164&e=------196-en-20-Princetonian-161-byDA-txt-txIN-columbia----1968--,Daily Princetonian,N,Y,5/1/68,Police violence unites leaders: Columbia students continue boycott,"Chris Connell, Greg Conderacci",,1230,"NEW YORK_æStudent leaders united formerly opposed student factions here yesterday afternoon and agreed to continue a boycott of classes. The university announced that classes would not be held today, although the university will be open. It recommends that the faculty and students use the time to meet together for discussions. Over 3,500 Columbia students, faculty and employees signed a statement yesterday calling for the resignation of President Grayson L. Kirk, Vice-President David B. Truman, and the university trustees, who approved the order to send police on to the campus early yesterday morning. The move came in the wake of yesterday morning's arrest of 628 students in the five buildings which had been seized by the protesters early last week. The campus was under virtual police rule following the 1:30 a.m. decision by Mr. Kirk to clear the buildings. Sentiment concerning the president, who called in the police after six days of threats, was uniformly negative. Students chanted ""Kirk must go!"" throughout the day. A tighter hold was placed yesterday around the already closely guarded campus when faculty forbade access for a time to students. The only people admitted were faculty and staff members. Irate Columbia students thronged outside the main gate, demanding admittance. By yesterday afternoon, students living in dorms on the campus were being allowed in. The mood of the campus was one of subdued disbelief today. The two hours in the middle of the night during which the police struck took on a nightmarish aura. For many, it was too awful to believe. Mr. Kirk made the move at a time when many of the protesting students felt their demand for amnesty as a prerequisite for bargaining was very close to being realized. The police did not surprise the campus, however, when they moved in at 2:25 a.m. Rumors had been spreading around the campus since 12:30 that a ""bust"" was coming. Students of the anti-strike Majority Coalition who were blockading the pi .testers in Low Memorial Library moved off en masse at 1:45 a.m. They had said previously they would leave if the police came to remove the students. By 2:30, 30 police were lined up by twos where 70 students and faculty were lying six deep in an attempt to save the protesters from the police. Several hundred onlookers were gathered around to watch. Plainclothes policemen were guarding one side of the door. At about 2:35, a Spanish instructor named Fredrick Courtney became the first casualty of the night, Mr. Courtney had been with the group blocking the door. He left for an unknown reason. When he tried to return, three burly plainclothesmen tackled him and they came crashing into a group of onlookers.  When the instructor attempted to wriggle free, the police pummeled him into the ground, apparently kneed him, then dragged him over to a hedge beyond which people were being allowed to stay, and threw him over the hedge. His injuries were mainly bruises. While this was going on around Low, Hamilton Hall, the building filled entirely by blacks, was falling victim to an inside job by the Tactical Police Force. The TPF entered the building via an underground series of tunnels. The Hamilton protesters offered no resistance, and were led peacefully to paddywagons parked by the steps of the library. The first building to be seized a week ago, Hamilton was the first to be regained by the university. It was widely known that not all of the people in Hamilton were connected with Columbia. Shortly before the police raid, the Harlem community blacks left. Around 3 a.m. havoc broke loose nearly simultaneously in Low, Avery and Fayerweather halls. A police captain outside Low asked the singing barricaders to move several times. When he said, ""You don't want to be arrested. You're all college students,"" they screamed back, ""Yes we do."" With that, the captain ordered his men ahead. The police simply plowed into the screaming barricaders, pushing, shoving and hurling them out of the way. No arrests were made. Here, as in other places throughout the two hours of turmoil, the plainclothesmen were the most blatantly physical of the police. At the same time, human barricades in front of Avery and Fayerweather were forcibly dispersed. ""This man, this river of police, came storming towards us,"" claimed one Barnard girl who had been outside Fayerweather and was injured in the scuffle. By 3:05 the police were inside Low, had begun to evacuate Avery and Fayerweather, and had already regained Hamilton. Mathematics, reportedly housing the most violent extremists, was not broken into until 3:45, and it was 5:00 before the last protesters were brought out. The more squirming an arrested protester did while he was carried out, the harder was his landing outside. A police spokesman said yesterday that none of the entering policemen carried nightsticks. When he was told that St. Luke's and Knickerbocker Hospitals had treated 96 persons, he expressed surprise, claiming that police had not harmed anyone willfully. One student who was being carried out of Mathematics wrapped in a blanket' by six policemen, was apparently giving them trouble. When they slammed him to the ground to get a better grip on the blanket, he yelled, ""I'll walk out! I'll walk out!"" One of the police said back, ""Oh no you won't!"" The student's last ""I'll walk out!"" was cut short by the dull thud of the striking nightstick. The scene resembled a war zone far more than it did a college campus. Shouts and screams could be heard across the campus for the entire two hours. Columbia basketball coach Jack Rohan was standing outside Mathematics about 4 a.m. with a look of disbelief watching the students being hauled away. He had been representing the administration in a last-ditch attempt to convince the protesters to come out before the cops came in. ""It couldn't have been resolved without this action,"" he said sadly. When asked, he replied that Columbia had ""definitely"" lost basketball prospects due to the adverse publicity. Sidney* Davidoff, troubleshooter for New York's Mayor John V. Lindsay, was also standing outside of the math building. Asked when the university had requested the police to move in, he gave a straight-faced ""about seven days ago."" Most of the buildings the strikers occupied were in shambles when' seen yesterday morning. A dispute arose as to how much damage the university was responsible for, and how much the students. Most of the damage can be traced to the students, with some major exceptions. Police broke through the glass panels on every door in Mathematics, for instance, to root out the strikers. For many of the rooms, the police's entrance was the first time those rooms had been touched. The police moved forcefully and methodically as they handled the protesters outside the halls. Police herded the groups gathered around Avery and Fayerweather Halls into the plaza in front of Low Library, after they had isolated the areas around the halls. It was virtually impossible to move from one area to another about the campus. One Columbia student raised his arms in defense or resistance, and was beaten to the ground by three policemen. They shoved him down three flights of narrow stairs. Mounted police rode up and down Broadway ""like Cossacks,"" said one student who was practically trampled by a galloping cop."
http://www.thecrimson.com/article/1968/4/27/columbia-demonstration-enters-4th-day-pnew/?page=single,Harvard Crimson,N/A,N/A,4/27/68,Columbia Demonstration Enters 4th Day,James K. Glassman,,1124,"NEW YORK, April 26--An estimated 300 Columbia University students, entrenched for the fourth day in five classroom and administration buildings, won support today from the neighboring Harlem community and from black militants H. Rap Brown and Stokely Carmichael. Brown, his face drawn and nearly milky pale, and Carmichael, in a blue pin-striped suit, led a crowd of 200 junior high and high school youths on a charge from Amsterdam Avenue, through police lines, and onto the besieged campus. Police immediately sent for reinforcements and sealed off the campus, allowing only Barnard and Columbia students to enter through the outside gates. Other police guarded entrances 10 classroom buildings. Over 100 policemen were stationed around the area, and in nearby Harlem extra patrols roamed the streets. On to Hamilton Hall The group marched to Hamilton Hall, which has been held by 50 black students and an unknown number of community militants for the past three days. Brown later delivered a speech on the steps of the building as admirers cheered him on. He said that he backed the demands of the demonstrators and threatened violence from the community if the demands are not met. ""We are going to let Columbia know that if they don't deal with the black brothers here, they're going to have to deal with the black people of Harlem,"" Brown said. Mark Rudd, chairman of Columbia's chapter of Students for a Democratic Society, said at a press conference at 7:30 p.m. tonight that he would not settle for anything less than a complete amnesty for all participants in the demonstration. He also rejected a proposal for a tripartite commission of students, faculty, and administration to help resolve the conflict. The demand for amnesty has now become the focus of the demonstration. One of the other three demands--stopping construction on a gymnasium in Morningside Park--has been met at least in part. The other two--ending ties with the Institute for Defense Analyses and dropping punishments for an earlier demonstration--are less important and are close to resolution now. Vow to Stay The 300 students inside the five buildings--Hamilton, Low Library, Avery Hall, Fayerweather Hall, and the mathematics building--again vowed to stay inside until their demands are met. Although no official statement has yet been made on the progress of negotiations between the students and the administration, several reliable sources here indicate that Columbia offered to let all the demonstrators off with mere warnings. The students, however, insist on no punishment at all. The Columbia Spectator, the university's daily newspaper, reported yesterday that sources indicated that the work stoppage on the gymnasium, announced yesterday as ""temporary,"" will be permanent. Today was the first day that members of the community bordering on Columbia actively participated in the demonstration. In all, 400 teenage Negro youths assembled on the grassy quadrangle in the center of the Columbia campus. They chanted anti-war slogans, listened to the radio, and cheered on speakers. The $10-million Columbia gymnasium was planned for an area that many of these youths use as a playground. Brown emphasized that this fight was the community's too. He and Carmichael left after about an hour. They were scheduled to speak in Newark tonight. Two Factions The campus is severely split into two factions--those who are sympathetic with the demands of the demonstrators and those who want them expelled. The sympathetic faculty group, called the Ad Hoc Committee, vociferously booed Vice President David B. Truman last night when he announced that Columbia was ordering outside police onto the campus. Several distinguished faculty members associated with this group have threatened to resign unless the demands are met. The other faculty group, led by Warner Shilling, a government professor, has said that it will make no concessions to the demonstrators. One faculty member reported that Shilling said at a meeting last night, ""Either Rudd goes or I go."" Shilling is faculty leader of a group of several hundred conservative students, many of them campus athletes, who call themselves the Majority Coalition. A leader of the Coalition, Frank Dann, a member of the swimming team, claimed that the administration had promised him that SDS demonstration leaders would be expelled. Dann's group continually harassed the demonstrators today, but there were no incidents of violence this time. Last year conservative students and SDS members came to blows during a demonstration against Marine recruiters. Beat Twenty Dollars Still, tempers were high. One student complained that while the University was closed he was missing classes. ""That costs me twenty dollars a day,"" he said. ""And I'm going to beat that twenty dollars out of one of those SDS kids when I get my hands on him."" Last night, members of the Coalition came to the steps of Fayeweather and demanded a chance to ""get even"" with the demonstrators inside. ""Three years of the administration giving in to SDS is a long time to restrain ourselves,"" one said. Low Library, the huge Roman-style building where Columbia President Grayson Kirk has his offices, remained the focus of attention today. Professor Robert Fogelson announced that students would no longer have free access to the building. He explained that if the demonstrators left the building they would have their identification cards confiscated and would be unable to re-enter. Food and messages could be brought inside however. The first to leave was Gary Menaged, who said that his father had wanted to talk to him about the demonstration. Menaged, who had been inside the library for two days, said that he did not know he could not return. A student saw Menaged as he climbed down from one of the library windows and brought him over to a proctor, who took his identification card. Menaged, who appeared pale and tired, said that the demonstrators had adequate food. Girls had set up a kitchen, he said. He also said that the people inside feared a police charge last night. They had the doors and windows barricaded with filing cabinets, chairs, and tables. ""Everyone inside was really scared,"" he said. But the police did not get inside the building. Instead, they charged the faculty members who had surrounded Low on the outside to keep away assaults of conservative students. Twenty-five plainclothes police, billy clubs concealed at first under their trench coats, tried to break up the faculty for some unknown reason. In the melee that followed, one faculty member, Richard Greenman suffered a five-inch gash on the forehead and had to be hospitalized. An unidentified woman was also slightly injured. According to the New York Post, sources in Mayor John V. Lindsay's office said that the police moved toward the building at the request of Kirk, although Kirk did not intend the men to break up the faculty, but merely ""get into position."
http://www.thecrimson.com/article/1968/4/27/sds-and-friends-pbtbhere-is-a/,Harvard Crimson,N/A,N/A,4/27/68,SDS and Friends,John G. Short,,815,"THERE is a large number of serious, discontented, left-leaning people on this campus who, while they stay out of the statement-making and infighting of daily political affairs, muster their personal commitment in the clutch to go so far as to do something illegal for the cause. Someone in SDS once called them their ""shock troops."" These are the people who make or break a Dow demonstration at Harvard. It was their numbers that blockaded Dow recruiter Fred Leavitt last October three days after Federal troops had driven them off the steps of the Pentagon. This seeming strength of their organization then led some SDS leaders, in their more extravagant moments, to threaten closing down the University. But it is this pivotal group--let's call them the liberal activists--which has recently turned away from SDS, and which probably really didn't believe in them anyway. What is most important is that the liberal activists never really know what SDS is doing or how they decide on policies. They find out what they know through the media--from the Crimson on Harvard events, and from the national press about far-off places like Wisconsin and B.U. The press, of course, hands its readers what it wants, and most of that is sensational. It was sensational news about police brutality in Oakland and Washington that turned the liberal activists against Dow in the fall, and it is the overplayed copy about SDS' demanding no tuition that disenchants them now. SDS has a fairly small nucleus of members who regularly go to meetings and work on committees. One of their leaders estimated this group numbered from 50 to 60. That may be a high estimate. As with every activity at Harvard, the active members form something of a club. They room together, hold bull sessions together, and eat in Lehman Hall together--not exclusively, but usually. If SDS people don't mix much with the liberal activists and get their message out that way, it is because the two are motivated by almost completely different goals. The SDS activists have made social concerns their lives. But their liberal ""shock troops"" have not: these students perceive their own estrangement from the government as temporary and without real significance to their private lives. FROM what their sources of information have told them, the liberal activists see SDS's recent actions as embarrassingly inept. First they thought SDS claims that Harvard's tuition was being used to preserve class structure within the University were paranoid and irrational. Second, the media told them that SDS was sabotaging Eugene McCarthy (the liberal activist candidate) in Wisconsin. Third, they saw the SDS demonstration that cost Boston University $500,000 in ""bad"" money us a misdirected, simply sensational protest which was neither practical nor sincere. If SDS really cared about slumlords, they asked, why did they wait until then to oppose them? And finally, the liberal activists saw SDS in confusion after the death of Martin Luther King. A Boston rally held by SDS and other radical groups seemed purposeless and poorly timed. Above all, it was nearly all white. An SDS demand to pull all police out of the ghetto was severely criticized in the Crimson by Dr. Robert Coles, who asserted that the white radicals lacked any understanding of what was happening there. And meanwhile Afro came on strong and took nearly all the newsmaking campus activism away from them. GIVEN that the liberal activists are this disaffected and that they do form most of SDS's strength, then the radical takeover of administration buildings at B.U. and Columbia couldn't be repeated at Harvard now. The basic reason why Columbia and B.U. won't happen at Harvard is because students here don't think that the University is important enough. They don't feel that the University has enough impact on people like themselves to make it a channel for social change. Harvard students have been so persuaded of their own intelligence that they are not awed by professors, or by almost any thing about the University. This attitude, I think, is quite different from that of almost every other university. In other words, if a radical at B.U. thinks that the university is important enough to change, he thinks so because he sees the university as molding the minds of his fellow students. He thus sees it as a social determinant. Harvard students have been taught to think more of themselves, and are not likely to believe that the university could be nearly as important as they are as individuals. The liberal activists thus hate to be organized by anyone, and especially by people who don't have their confidence, like SDS. That's why they don't get involved in the dirty work of daily radicalism as represented by SDS's current 'Ten Days in April"" organizing campaign. And because the dramatic preconditions of October were absent last February, the liberal activists weren't even there when Dow came back."
http://www.thecrimson.com/article/1968/4/29/columbia-siege-continues-after-amnesty-denied/,Harvard Crimson,N/A,N/A,4/29/68,Columbia Siege Continues After Amnesty Denied,James K. Glassman,,316,"The senior faculty of Columbia University voted 466-40 against a general amnesty for student demonstrators yesterday and called for the protestors to turn over the five campus buildings they have held since Tuesday. But the students, now estimated by the school to number between 500 and 600, refuse to budge until their demand for no punishment is met. Meanwhile, conservative students, members of the Majority Coalition, moved to ""starve out"" demonstrators in Low Library by encircling the building to prevent food from being brought inside. An agreement made with the faculty Friday stipulated that food was permitted. One student bearing food broke through the conservatives after a scuffle, but was reportedly stopped by faculty members, who also ring the building which houses President Grayson Kirk's offices. Columbia's board of trustees met Saturday and also rejected the demand for amnesty but placed all decisions on the matter in the hands of Kirk. There is widespread speculation at Columbia that New York City police will soon be called in to clear the demonstrators out of the buildings. The students, however, are securely barricaded in their classroom-fortresses. All entrances have been locked and blocked off with furniture and filing cabinets. As early as Friday, faculty and administration members expressed the fear that police would have to do a great deal of damage in order to get the demonstrators out of the buildings. Immanuel Wallerstein, a professor of sociology, said that if police were called onto the campus, the University would be ""burned down."" Another fear is that members of the neighboring Harlem community, generally sympathetic with the demonstrators, will pour onto the campus if police use force against the students. The two main entrances to the campus do not have gates, but large numbers of police have been on guard since Friday. The entire campus remains sealed off by police, with only Columbia and Barnard students allowed to enter."
http://www.thecrimson.com/article/1968/4/29/columbias-protest-pbtbhe-student-insurrection-at/,Harvard Crimson,N/A,N/A,4/29/68,Columbia's Protest,None listed,,406,"THE student insurrection at Columbia this past week cannot be labelled a simple exercise in hoodlumism. The demonstrators succeeded in raising (and perhaps resolving) a major issue of University-community relations, and it is not at all clear that any amount of the peaceful placard carrying which critics of the protest advocate would have had this effect. Columbia has a history of tactless expansionism and insularity in its dealings with the Morningside Heights community which surrounds it. A majority of the Faculty have voted that the immediate target of the protestors' anger, a gym under construction in Morningside Park, should not be built--at least until community leaders are given a chance to confer on an alternate site. The temporary halt in construction may well become permanent. To this triumph, the demonstrators can add the wider victory of invigorating conventional channels of reform. Events like those of last week only slightly threaten the fabric of society--they serve chiefly to alert University administrators to the danger of a self-interested community policy or of a cool disregard of intense student feeling on the way the University is run. While the accomplishments of the Columbia protest might not have been possible without the conspicuous seizure of an administration building, the demonstration gradually has disintegrated into a piece of civil disobedience in bad faith. When the protestors refused at first to talk with the Columbia Administration's spokesman David B. Truman, they opened themselves to charges of ""protest for protest's sake."" Since illegal demonstrations are intentionally public acts, how they look is not inconsequential. Tiny acts of vandalism by a few of the demonstrators were blown to huge proportions by the daily press. So the demonstrators must blame themselves for providing the public with an excuse to ignore the substance of the protest. NOW the protestors are intranisgently holding out for a promise of complete amnesty. While the small group which occupies five buildings at first spoke for the conscience of the majority of the Columbia community, now they are a minority, blocking the majority from going about its business as they lobby for their own interests. Having taken the brave plunge into civil disobedience, the demonstrators should not be dissipating the force of their action by refusing to face the possibility of some form of punishment. Having secured their primary goal--the demonstrators should abandon their battle posts and swallow their anarchic threats to burn down the University to save their own skins."
http://www.thecrimson.com/article/1968/4/30/kirk-agrees-to-form-special-committee/?page=single,Harvard Crimson,N/A,N/A,4/30/68,Kirk Agrees to Form Special Committee In Columbia Dispute,James K. Glassman,,905,"Columbia President Grayson Kirk last night agreed to set up a tripartite commission of students, faculty, and administration to settle the week-long sit-in at the university. Kirk submitted to the request of a 200-member ad hoc faculty committee, generally sympathetic with the student demonstrators, and also agreed to let faculty choose the student members of the commission. Mark Rudd, chairman of Columbia's Students for a Democratic Society, speaking for the 500 to 600 rebels, has already said he will not accept a tripartite commission. Before students leave the five buildings they now hold, they must be guaranteed amnesty, Rudd said. Earlier yesterday, a group of 80 Negro and white students, sympathetic with the student rebels, nearly broke through a blockade around Low Library in an effort to bring food to students entrenched in Kirk's offices inside. Yelling ""black power"" and ""food power,"" the sympathizers rushed 200 members of the anti-sit-in ""majority coalition,"" who stationed themselves around the large colonaded library Sunday night in an attempt to starve out the demonstrators. Fistfights broke out, but no one was injured. The sympathizers, who failed to breech the line, then began throwing food up to demonstrators standing on a ledge outside the second-floor library windows. Sources at Columbia say they are certain that classes will be cancelled today, although no official announcement was to have been made until 6 a.m. this morning. Demonstrators interpret cancellation as a sign the university is not yet willing to call in police to remove them from the buildings. Seize Hall Meanwhile, 300 non-demonstrating students seized a sixth building, Uris Hall, saying they wanted to keep it out of the hands of rebels who might want to shut it down. The ad hoc committee, which recommended the tripartite commission, called its plan ""the last possibility of a peaceful settlement."" The committee had said that if Kirk did not accept the plan, and if police are brought in, some of its members would physically oppose the police. Others threatened to resign. The 200 committee members represent all teaching ranks--from instructor through full professor. On Sunday, a meeting of all tenured Columbia professors approved their request for the commission. Also approved at that meeting was a resolution that apparently assures no demonstrators will be expelled. The resolution asks for uniform punishment for all the students. ""How could you expel several hundred students?"" said Seymour Melman, professor of Industrial Engineering. The demonstrators Sunday told the ad hoc committee to ""stop trying to perform a mediating function . . . and take a political position"" in favor of the demands including the general amnesty. If the student rebels still refuse to leave the buildings after the latest Kirk announcement, they will lose the support of the ad hoc committee, and probably the support of large numbers of more moderate sympathizers as well. The ad hoc committee said Sunday that it would completely withdraw from the dispute if the university accepts its plan and the demonstrators still refuse to leave. Faculty Buffer The members of the committee have served as a buffer between the students and the administration. On Thursday night, several of them who were trying to protect students inside the buildings, were attacked by plainclothesmen from the New York police department. The attack was termed ""a mistake"" by the university. With New York Mayor John V. Lindsay, the committee is also credited with persuading Kirk not to call in police earlier to remove the demonstrators as he had planned late last week. Kirk also said tonight that he would yield to a request to discuss the Morningside Park gymnasium issue with the mayor. The mayor is said to favor an alternate site for the gym, which was scheduled to be built on a site leased to Columbia in 1961 for only $3000 a year. Construction has already been halted temporarily at the mayor's request. The demonstrators now appear to have won clear victory on the primary objective of their demonstration--ending the gym construction. The gym was first seen as a magnanimous gesture when it was proposed in the late 1950's. Two gyms were planned--a $10 million one for the university and a $1.6 million one for residents of the neighboring Morningside Heights and West Harlem community. Columbia agreed to pay for the construction of the community gym and cover the maintenance cost of $75,000 a year. The gym would include a regulation-size basketball court, lockers, showers, weight rooms, and a 75-foot-by-20-foot swimming pool. Community opposition to the gym has developed only recently. Many Harlem leaders argued that they were not consulted on the plans. They also complained that the gyms are a ""Jim Crow"" set-up, with separate entrances for the predominantly black people of the community and the predominantly white students. They also say that Columbia is trying to ""buy off"" the city with its gymnasium plan. They argue that no private corporation has the right to take over park land. For community leaders and protesting students, the gym has become the symbol of what they see as a land-gobbling university. Columbia has acquired over 100 buildings in recent years in the area of the campus. The University has evicted tenants and torn down buildings to make way for Columbia classrooms and dormitories. Recently, Columbia sought housing for faculty members in suburban Orange-town, New York. As an explanation for this, columnist Jimmy Breslin reported that Kirk said, ""Well, you know, we have a terrible crime problem around the school."
http://www.thecrimson.com/article/1968/5/1/bloodbath-pblbess-than-eight-hours-after/,Harvard Crimson,N/A,N/A,5/1/68,Bloodbath,None listed,,254,"LESS than eight hours after Columbia President Grayson Kirk agreed to set up a tripartite commission of students, faculty, and administration to settle the university's sit-in, Kirk asked police to remove the rebels from the five buildings they occupied. The police removed them, according to eyewitness reporters, savagely and bloodily, injuring 100 badly enough to require medical attention. Perhaps Kirk did not expect such a gory display, and it is assumed he is not happy about it. But he should have realized that a middle-of-the-night invasion by police who tend to react quickly to student resistance could easily explode. David B. Truman, university vice-president, had conceded that the buildings could not be retaken ""without some roughing up."" Kirk and Truman's miscalculation has so discredited the administration on the campus that by 11 p.m. last night, 8500 students had signed a petition asking for Kirk's ouster. Even if the administration had eventually found it necessary to use police, Kirk acted unwisely by calling for the storming without waiting for a response to his peace-making effort. But if Kirk, or Truman, or anyone high in the Columbia administration had had the respect of the students, he could have personally spoken to the demonstrators--much as Dean Glimp spoke to protestors at Mallinckrodt last October--and perhaps achieved a bloodless settlement. The sad fact, however, is that the president of Columbia cannot communicate with his students at all, and was reduced to a surprise show of force. The bloodstains are testimony to Kirk's failure to function as a president."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680425.2.3&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,Y,Y,4/25/68,Columbia Sealed Off; College Dean Freed,None listed,,346,"Special to The Cornell Daily Sun New York _æ_ The Columbia University campus was sealed off yesterday, as two separate protest groups continued to barricade themselves in two of the University_æ_s main buildings. The protesters have been in the buildings since Tuesday. All university buildings were locked, with the exception of Ferris Booth Hall, the university activities building. All entrances to the campus, except the two main gates on 116th St., were closed. Acting Dean of Columbia College Henry S. Coleman, his assistant, Dan Carlinsky, and Proctor William E. Kahn, who had been detained by Negro protesters in Hamilton Hall, were released yesterday. The Negro students, identified as members of the Afro-American Society, object to Columbia_æ_s plans to build a gymnasium in Morningside Park, contending it would encroach on a playground used by Harlem children. The Columbia Daily Spectator, the student newspaper, reported last npight the faculty had voted a temporary halt in the gymnasium construction. White members of Students for a Democratic Society, protesting the Vietnam War, have barricaded themselves in Low Memoiral Library, which contains the office of University President Grayson Kirk. WKCR, the student radio station, told The Cornell Daily Sun that Coleman told the Hamilton Hall demonstrators _æ_police action would be taken_æ if they were not out of the building by 1 a.m. today, and the demonstrators would resist. The Columbia University public information office refused to deny or confirm Coleman_æ_s statement. An official in that office did confirm that policemen from the City_æ_s Tactical Police Force were present on campus. An estimated 300 students attended as SDS rally in Ferris Booth hall last night, where a general student strike for today was urged. Students staging a sit-in in Hamilton hall, closed the dean_æ_s office there after reports of thefts by _æ_community people._æ A spokesman for The Spectator reported _æ_A bunch of fights on the floor below us (in Ferris Booth Hall.)_æ In addition to the tactical patrol force, additional police were deployed in the basements of Low and the Law School, as well as at adjoining Barnard College, according to The Spectator."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680426.2.2&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,Y,Y,4/26/68,Columbia Protest Goes On,None Listed,,341,"Special to The Cornell Daily Sun New York _æ_ The Columbia University campus was sealed off yesterday, as two separate protest groups continued to barricade themselves in two of the University_æ_s main buildings. The protesters have been in the buildings since Tuesday. All university buildings were locked, with the exception of Ferris Booth Hall, the university activities building. All entrances to the campus, except the two main gates on 116th St., were closed. Acting Dean of Columbia College Henry S. Coleman, his assistant, Dan Carlinsky, and Proctor William E. Kahn, who had been detained by Negro protesters in Hamilton Hall, were released yesterday. The Negro students, identified as members of the Afro-American Society, object to Columbia_æ_s plans to build a gymnasium in Morningside Park, contending it would encroach on a playground used by Harlem children. The Columbia Daily Spectator, the student newspaper, reported last night the faculty had voted a temporary halt in the gymnasium construction. White members of Students for a Democratic Society, protesting the Vietnam War, have barricaded themselves in Low Memoiral Library, which contains the office of University President Grayson Kirk. WKCR, the student radio station, told The Cornell Daily Sun that Coleman told the Hamilton Hall demonstrators _æ_police action would be taken_æ if they were not out of the building by 1 a.m. today, and the demonstrators would resist. The Columbia University public information office refused to deny or confirm Coleman_æ_s statement. An official in that office did confirm that policemen from the City_æ_s Tactical Police Force were present on campus. An estimated 300 students attended as SDS rally in Ferris Booth hall last night, where a general student strike for today was urged. Students staging a sit-in in Hamilton hall, closed the dean_æ_s office there after reports of thefts by _æ_community people._æ A spokesman for The Spectator reported _æ_A bunch of fights on the floor below us (in Ferris Booth Hall.)_æ In addition to the tactical patrol force, additional police were deployed in the basements of Low and the Law School, as well as at adjoining Barnard College, according to The Spectator."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680426.2.17&srpos=90&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,N,4/26/68,Student Power,Daniel M. Taubman,,469,"The current student demonstration to prevent the construction of a gymnasium at Columbia University is simply another in a recent wave of campus demonstrations which represent an accretion of student power. The demonstrations (and the one at Columbia is typical) usually follow a pattern. Members of a school_æ_s Students for a Democratic Society and-or Afro-American Society _æ_take over_æ the administration building and refuse to move until their demands are met. Embarassed by the students_æ_ presence and anxious to get on with their day-to-day activities, the administrators yield to at least a portion of the students_æ_ demands. What is interesting about this is that virtually no cries of opposition from faculty, students, or administrators are heard regarding either the representativeness of the protesters or the legitimacy of their demands. The South Africa investments case at Cornell is a good example. When the University announced the establishment of a study group which was to include two students, no one protested the manner in which these students were selected. One student was chosen by SDS (which did not even represent all the demonstrators), and the other was selected by a student government which was elected on the basis of a pledge to abolish itself, and which did not really represent students, either. Yet no one complained. And when students at most universities (Cornell is an exception here) present their demands to the administration, the administration places higher priority on _æ_recapturing_æ the administration building than on rationally considering the merits of the students_æ_ demands. Why have students been able to demonstrate such extensive power during the academic year? Surely, part of the answer can be found in the rise of the Left on most college campuses. Aided by continued opposition to the war in Vietnam and staffed by nonstudent draft resisters and antiwar students, the Movement has been able to perfect techniques of mass organization and persuasion. The Movement has also managed to capitalize on the growing awareness among middle class liberals of the disparities between their aspirations and ideals, on the one hands, and the sobering facts of reality, on the other. The rise in student power is also attributable to the sharp increase in the number of militant black students on many campuses during the past two years. Black militants can force the administration to respond to their demands since they know administrators will be reluctant to expel those of them who have been specially recruited. To be sure, the rise in student power is not unhealthy. Hopefully, it will alert faculty and administrators to be aware of student problems and stand ready to act on student demands before a destructive, and possibly violent, confrontation occur. At the same time, students outside SDS and AAS groups should be oved to act, seeking to utilize their student power in representative student organizations."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680425.2.5&srpos=88&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,N,4/26/68,Poison Ivy,None listed,,184,"The demonstrations now in progress at Columbia University are worthy of condemnation. While anarchy is an evil to be avoided in all communities, this is especially true within the academic sphere. This community places a supreme value on rationality; displays of violence and irresponsible force serve the cause of those who wish to impose restriction on the great degree of intellectual freedom within this nation. The spectacle of students locking-in University officials, closing academic offices, and forcing a general halt in university business is sad and deplorable. However noble the cause for which the demonstrating students are taking action, the means which they have chosen to win that cause simply cannot be justified. The plight of many European and Latin American universities points up the danger of violent student action. Nothing is gained and everything is lost at such institutions when students take to the _æ_streets_æ to voice their grievances. Hopefully here at Cornell, students, faculty, and administrators realize the necessity for open channels and open dialogue on the problems which confront us. Because violence in pursuit of any goal is surely no virtue."
